symbol,company_name,isin,sector,sector_id,industry,industry_id,industry_exposure_weight,sector_exposure_weight,classification_confidence,classification_source,classification_rationale,primary_business,business_description,effective_from,effective_to,last_verified,market_cap,index_membership
HDFCLIFE,HDFC Life Insurance Company Limited,,INSURANCE,SEC_INSURANCE,Life Insurance,IND_LIFE_INSURANCE,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'INSURANCE' and Industry 'Life Insurance' based on core economic business exposure: Life insurance policies and pension products.,Life insurance policies and pension products.,HDFC Life Insurance Company Limited specializes in life insurance policies and pension products.,2024-01-01,9999-12-31,2026-08-23,364720.2,NIFTY 50
HDIL,Housing Development and Infrastructure Limited,,AUTO ANCILLARIES,SEC_AUTO_ANCILLARIES,Precision Auto Engine Components,IND_PRECISION_AUTO_ENGINE_COMPONENTS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structural stampings.","Precision automotive engine parts, engineered fasteners and structural stampings.","Housing Development and Infrastructure Limited specializes in precision automotive engine parts, engineered fasteners and structural stampings.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE TRADE-TO-TRADE (T2T)
HEADSUP,Heads UP Ventures Limited,,FINANCE & NBFC,SEC_FINANCE_NBFC,Diversified Consumer & MSME NBFC,IND_DIVERSIFIED_CONSUMER_MSME_NBFC,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'FINANCE & NBFC' and Industry 'Diversified Consumer & MSME NBFC' based on core economic business exposure: Digital consumer financing, personal loans, SME business loans and retail credit cards.","Digital consumer financing, personal loans, SME business loans and retail credit cards.","Heads UP Ventures Limited specializes in digital consumer financing, personal loans, sme business loans and retail credit cards.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
HEALTHAXIS,HEALTHAXIS,,PHARMACEUTICALS,SEC_PHARMACEUTICALS,Finished Formulations,IND_FINISHED_FORMULATIONS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,HEALTHAXIS specializes in manufacturing and marketing of branded generic prescription medicines and otc oral solid dosages.,2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
HEALTHCARE,HEALTHCARE,,PHARMACEUTICALS,SEC_PHARMACEUTICALS,Finished Formulations,IND_FINISHED_FORMULATIONS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,HEALTHCARE specializes in manufacturing and marketing of branded generic prescription medicines and otc oral solid dosages.,2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
HEALTHX,Health X Platform Limited,,PHARMACEUTICALS,SEC_PHARMACEUTICALS,Finished Formulations,IND_FINISHED_FORMULATIONS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,Health X Platform Limited specializes in manufacturing and marketing of branded generic prescription medicines and otc oral solid dosages.,2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
HEALTHY,HEALTHY,,PHARMACEUTICALS,SEC_PHARMACEUTICALS,Finished Formulations,IND_FINISHED_FORMULATIONS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,HEALTHY specializes in manufacturing and marketing of branded generic prescription medicines and otc oral solid dosages.,2024-01-01,9999-12-31,2026-08-23,500.0,NSE BROAD MARKET (EQ)
HECPROJECT,HEC Infra Projects Limited,,CONSTRUCTION & INFRASTRUCTURE,SEC_CONSTRUCTION_INFRASTRUCTURE,Civil & Commercial Construction,IND_CIVIL_COMMERCIAL_CONSTRUCTION,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CONSTRUCTION & INFRASTRUCTURE' and Industry 'Civil & Commercial Construction' based on core economic business exposure: General contracting of institutional campuses, commercial towers, PEB structures and metro stations.","General contracting of institutional campuses, commercial towers, PEB structures and metro stations.","HEC Infra Projects Limited specializes in general contracting of institutional campuses, commercial towers, peb structures and metro stations.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
HEG,HEG Limited,,METALS & FABRICATION,SEC_METALS_FABRICATION,Metals & Fabrication,IND_METALS_FABRICATION,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'METALS & FABRICATION' and Industry 'Metals & Fabrication' based on core economic business exposure: Ultra-high power (UHP) graphite electrodes for electric arc furnace steel mills.,Ultra-high power (UHP) graphite electrodes for electric arc furnace steel mills.,HEG Limited specializes in ultra-high power (uhp) graphite electrodes for electric arc furnace steel mills.,2024-01-01,9999-12-31,2026-08-23,82587.12,NSE BROAD MARKET (EQ)
HEIDELBERG,HeidelbergCement India Limited,,CEMENT,SEC_CEMENT,Regional Cement & RMC,IND_REGIONAL_CEMENT_RMC,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CEMENT' and Industry 'Regional Cement & RMC' based on core economic business exposure: Regional grey cement grinding units, white cement, wall putty, AAC blocks and ready-mix concrete.","Regional grey cement grinding units, white cement, wall putty, AAC blocks and ready-mix concrete.","HeidelbergCement India Limited specializes in regional grey cement grinding units, white cement, wall putty, aac blocks and ready-mix concrete.",2024-01-01,9999-12-31,2026-08-23,2246.75,NSE BROAD MARKET (EQ)
HEMIPROP,Hemisphere Properties India Limited,,REAL ESTATE,SEC_REAL_ESTATE,Residential Real Estate,IND_RESIDENTIAL_REAL_ESTATE,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'REAL ESTATE' and Industry 'Residential Real Estate' based on core economic business exposure: Gated luxury and affordable residential housing townships and plotted developments.,Gated luxury and affordable residential housing townships and plotted developments.,Hemisphere Properties India Limited specializes in gated luxury and affordable residential housing townships and plotted developments.,2024-01-01,9999-12-31,2026-08-23,2849.25,NSE BROAD MARKET (EQ)
HERANBA,Heranba Industries Limited,,AGRICULTURE & AGROCHEMICALS,SEC_AGRICULTURE_AGROCHEMICALS,Crop Protection Agrochemicals,IND_CROP_PROTECTION_AGROCHEMICALS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'AGRICULTURE & AGROCHEMICALS' and Industry 'Crop Protection Agrochemicals' based on core economic business exposure: Synthetic pyrethroid insecticides, technical pesticides and crop protection formulations.","Synthetic pyrethroid insecticides, technical pesticides and crop protection formulations.","Heranba Industries Limited specializes in synthetic pyrethroid insecticides, technical pesticides and crop protection formulations.",2024-01-01,9999-12-31,2026-08-23,1445.62,NSE BROAD MARKET (EQ)
HERITGFOOD,Heritage Foods Limited,,DAIRY & MILK PRODUCTS,SEC_DAIRY_MILK_PRODUCTS,Liquid Milk & Value-Added Dairy,IND_LIQUID_MILK_VALUE_ADDED_DAIRY,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'DAIRY & MILK PRODUCTS' and Industry 'Liquid Milk & Value-Added Dairy' based on core economic business exposure: Heritage liquid pouch milk, curd, paneer, flavored milk, ghee and butter.","Heritage liquid pouch milk, curd, paneer, flavored milk, ghee and butter.","Heritage Foods Limited specializes in heritage liquid pouch milk, curd, paneer, flavored milk, ghee and butter.",2024-01-01,9999-12-31,2026-08-23,23232.5,NSE BROAD MARKET (EQ)
HEROMOTOCO,Hero MotoCorp Limited,,AUTOMOBILE,SEC_AUTOMOBILE,Two & Three Wheelers,IND_TWO_THREE_WHEELERS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTOMOBILE' and Industry 'Two & Three Wheelers' based on core economic business exposure: Motorcycles, scooters and 3-wheeler auto rickshaws.","Motorcycles, scooters and 3-wheeler auto rickshaws.","Hero MotoCorp Limited specializes in motorcycles, scooters and 3-wheeler auto rickshaws.",2024-01-01,9999-12-31,2026-08-23,329594.38,NSE BROAD MARKET (EQ)
HESTERBIO,Hester Biosciences Limited,,PHARMACEUTICALS,SEC_PHARMACEUTICALS,Finished Formulations,IND_FINISHED_FORMULATIONS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Poultry and animal healthcare vaccines, veterinary therapeutics and diagnostics.","Poultry and animal healthcare vaccines, veterinary therapeutics and diagnostics.","Hester Biosciences Limited specializes in poultry and animal healthcare vaccines, veterinary therapeutics and diagnostics.",2024-01-01,9999-12-31,2026-08-23,1636.75,NSE BROAD MARKET (EQ)
HEXAGON,Hexagon Nutrition Limited,,PHARMACEUTICALS,SEC_PHARMACEUTICALS,Finished Formulations,IND_FINISHED_FORMULATIONS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Clinical nutrition supplements, therapeutic micronutrient premixes and functional foods.","Clinical nutrition supplements, therapeutic micronutrient premixes and functional foods.","Hexagon Nutrition Limited specializes in clinical nutrition supplements, therapeutic micronutrient premixes and functional foods.",2024-01-01,9999-12-31,2026-08-23,2974.88,NSE TRADE-TO-TRADE (T2T)
HEXATRADEX,Hexa Tradex Limited,,STEEL,SEC_STEEL,Secondary Steel & TMT Rebars,IND_SECONDARY_STEEL_TMT_REBARS,1.0,1.0,HIGH,ANNUAL_REPORT_VERIFIED_CORRECTION,"Classified into Sector 'COMMERCIAL TRADING' and Industry 'Commodity & Wholesale Trading' based on core economic business exposure: Wholesale international trading of industrial equipment, minerals and metals.","Hexa Tradex — structural steel, flat products and TMT rebars for construction and infrastructure projects.","Hexa Tradex Limited specializes in wholesale international trading of industrial equipment, minerals and metals.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
HEXT,Hexaware Technologies Limited,,IT SERVICES,SEC_IT_SERVICES,Mid-Tier IT & Digital Solutions,IND_MID_TIER_IT_DIGITAL_SOLUTIONS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application development and cybersecurity.","Mid-sized IT software consulting, cloud integration, agile application development and cybersecurity.","Hexaware Technologies Limited specializes in mid-sized it software consulting, cloud integration, agile application development and cybersecurity.",2024-01-01,9999-12-31,2026-08-23,16008.88,NSE BROAD MARKET (EQ)
HFCL,HFCL Limited,,TELECOM,SEC_TELECOM,Optical Fiber & Telecom Infrastructure,IND_OPTICAL_FIBER_TELECOM_INFRASTRUCTURE,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'TELECOM' and Industry 'Optical Fiber & Telecom Infrastructure' based on core economic business exposure: Optical fiber cables, 5G wireless telecom equipment, optical transceivers and defense communications.","Optical fiber cables, 5G wireless telecom equipment, optical transceivers and defense communications.","HFCL Limited specializes in optical fiber cables, 5g wireless telecom equipment, optical transceivers and defense communications.",2024-01-01,9999-12-31,2026-08-23,356519.88,NSE BROAD MARKET (EQ)
HGINFRA,H.G. Infra Engineering Limited,,AUTO ANCILLARIES,SEC_AUTO_ANCILLARIES,Precision Auto Engine Components,IND_PRECISION_AUTO_ENGINE_COMPONENTS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structural stampings.","Precision automotive engine parts, engineered fasteners and structural stampings.","H.G. Infra Engineering Limited specializes in precision automotive engine parts, engineered fasteners and structural stampings.",2024-01-01,9999-12-31,2026-08-23,3811.25,NSE BROAD MARKET (EQ)
HGM,HandsOn Global Management (HGM) Limited,,IT SERVICES,SEC_IT_SERVICES,Mid-Tier IT & Digital Solutions,IND_MID_TIER_IT_DIGITAL_SOLUTIONS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Information technology business services and digital platforms.,Information technology business services and digital platforms.,HandsOn Global Management (HGM) Limited specializes in information technology business services and digital platforms.,2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
HGS,Hinduja Global Solutions Limited,,IT SERVICES,SEC_IT_SERVICES,Mid-Tier IT & Digital Solutions,IND_MID_TIER_IT_DIGITAL_SOLUTIONS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application development and cybersecurity.","Mid-sized IT software consulting, cloud integration, agile application development and cybersecurity.","Hinduja Global Solutions Limited specializes in mid-sized it software consulting, cloud integration, agile application development and cybersecurity.",2024-01-01,9999-12-31,2026-08-23,1131.75,NSE BROAD MARKET (EQ)
HIGREEN,HIGREEN,,RENEWABLE ENERGY,SEC_RENEWABLE_ENERGY,Solar PV & Green Hydrogen,IND_SOLAR_PV_GREEN_HYDROGEN,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'RENEWABLE ENERGY' and Industry 'Solar PV & Green Hydrogen' based on core economic business exposure: Hi-Green Carbon - Continuous tyre pyrolysis recovering recovered carbon black and fuel oil,Hi-Green Carbon - Continuous tyre pyrolysis recovering recovered carbon black and fuel oil,HIGREEN specializes in hi-green carbon - continuous tyre pyrolysis recovering recovered carbon black and fuel oil,2024-01-01,9999-12-31,2026-08-23,376.4,NSE EMERGE (SME)
HIKAL,Hikal Limited,,PHARMACEUTICALS,SEC_PHARMACEUTICALS,CDMO & Sterile Injectables,IND_CDMO_STERILE_INJECTABLES,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'PHARMACEUTICALS' and Industry 'CDMO & Sterile Injectables' based on core economic business exposure: Contract development and manufacturing (CDMO) of pharma APIs and crop protection chemicals.,Contract development and manufacturing (CDMO) of pharma APIs and crop protection chemicals.,Hikal Limited specializes in contract development and manufacturing (cdmo) of pharma apis and crop protection chemicals.,2024-01-01,9999-12-31,2026-08-23,4697.88,NSE BROAD MARKET (EQ)
HILINFRA,Highway Infrastructure Limited,,CONSTRUCTION & INFRASTRUCTURE,SEC_CONSTRUCTION_INFRASTRUCTURE,Roads & Highways EPC,IND_ROADS_HIGHWAYS_EPC,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'CONSTRUCTION & INFRASTRUCTURE' and Industry 'Roads & Highways EPC' based on core economic business exposure: Expressway corridors and Hybrid Annuity Model (HAM) national highways.,Expressway corridors and Hybrid Annuity Model (HAM) national highways.,Highway Infrastructure Limited specializes in expressway corridors and hybrid annuity model (ham) national highways.,2024-01-01,9999-12-31,2026-08-23,347.0,NSE BROAD MARKET (EQ)
HILTON,Hilton Metal Forging Limited,,STEEL,SEC_STEEL,Secondary Steel & TMT Rebars,IND_SECONDARY_STEEL_TMT_REBARS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'STEEL' and Industry 'Secondary Steel & TMT Rebars' based on core economic business exposure: Direct reduced iron sponge iron, induction furnace billet casting and TMT rebars.","Direct reduced iron sponge iron, induction furnace billet casting and TMT rebars.","Hilton Metal Forging Limited specializes in direct reduced iron sponge iron, induction furnace billet casting and tmt rebars.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE TRADE-TO-TRADE (T2T)
