date,symbol,industry,basic_industry,close,stock_strength_score,momentum_20d,market_rs_20d,volume_confirmation_score
2024-07-25,VSSL,Textiles,Textiles & Apparel,296.4,34.44,-4.87804878048782,-6.9,100.0
2024-07-26,VSSL,Textiles,Textiles & Apparel,295.95,23.03,-5.296000000000001,-7.32,40.0
2024-07-29,VSSL,Textiles,Textiles & Apparel,286.6,21.02,-7.234180288072489,-9.25,40.0
2024-07-30,VSSL,Textiles,Textiles & Apparel,286.0,19.9,-8.038585209003212,-10.06,40.0
2024-07-31,VSSL,Textiles,Textiles & Apparel,285.0,19.91,-8.843754997601149,-10.86,40.0
2024-08-01,VSSL,Textiles,Textiles & Apparel,282.55,18.08,-7.451686865378315,-9.47,10.0
2024-08-02,VSSL,Textiles,Textiles & Apparel,274.6,14.73,-11.405065333118236,-13.43,10.0
2024-08-05,VSSL,Textiles,Textiles & Apparel,263.95,12.92,-16.179739599872978,-18.2,10.0
2024-08-06,VSSL,Textiles,Textiles & Apparel,264.8,22.31,-15.141804198045183,-17.16,65.0
2024-08-07,VSSL,Textiles,Textiles & Apparel,271.45,25.09,-10.809922786265824,-12.83,65.0
2024-08-08,VSSL,Textiles,Textiles & Apparel,276.75,28.65,-9.573599085116813,-11.59,65.0
2024-08-09,VSSL,Textiles,Textiles & Apparel,265.2,14.88,-12.475247524752476,-14.5,10.0
2024-08-12,VSSL,Textiles,Textiles & Apparel,273.35,27.39,-9.800362976406529,-11.82,65.0
2024-08-13,VSSL,Textiles,Textiles & Apparel,267.6,17.96,-11.507936507936488,-13.53,10.0
2024-08-14,VSSL,Textiles,Textiles & Apparel,254.6,13.25,-15.806878306878303,-17.83,10.0
2024-08-15,VSSL,Textiles,Textiles & Apparel,254.6,13.69,-14.18941691944725,-16.21,10.0
2024-08-16,VSSL,Textiles,Textiles & Apparel,251.85,12.92,-11.878936319104271,-13.9,10.0
2024-08-19,VSSL,Textiles,Textiles & Apparel,256.05,26.43,-11.706896551724133,-13.73,100.0
2024-08-20,VSSL,Textiles,Textiles & Apparel,259.2,21.16,-10.24930747922438,-12.27,65.0
2024-08-21,VSSL,Textiles,Textiles & Apparel,270.2,30.97,-7.828756609244413,-9.85,100.0
2024-08-22,VSSL,Textiles,Textiles & Apparel,270.4,29.08,-8.771929824561408,-10.79,100.0
2024-08-23,VSSL,Textiles,Textiles & Apparel,270.45,30.52,-8.616320324379123,-10.64,100.0
2024-08-26,VSSL,Textiles,Textiles & Apparel,282.25,54.8,-1.5177948360083793,-3.54,100.0
2024-08-27,VSSL,Textiles,Textiles & Apparel,281.6,41.03,-1.538461538461533,-3.56,10.0
2024-08-28,VSSL,Textiles,Textiles & Apparel,287.15,58.18,0.7543859649122631,-1.27,65.0
2024-08-29,VSSL,Textiles,Textiles & Apparel,284.95,54.97,0.8494071845690954,-1.17,40.0
2024-08-30,VSSL,Textiles,Textiles & Apparel,285.95,64.27,4.133284777858681,2.11,65.0
2024-09-02,VSSL,Textiles,Textiles & Apparel,286.5,65.18,8.543284713013843,6.52,65.0
2024-09-03,VSSL,Textiles,Textiles & Apparel,283.05,56.72,6.8919939577039235,4.87,40.0
2024-09-04,VSSL,Textiles,Textiles & Apparel,283.35,59.68,4.383864431755402,2.36,65.0
2024-09-05,VSSL,Textiles,Textiles & Apparel,286.3,54.5,3.450767841011748,1.43,65.0
2024-09-06,VSSL,Textiles,Textiles & Apparel,285.5,62.78,7.65460030165912,5.63,40.0
2024-09-09,VSSL,Textiles,Textiles & Apparel,277.3,41.8,1.4450338394000228,-0.57,40.0
2024-09-10,VSSL,Textiles,Textiles & Apparel,279.7,57.34,4.521674140508214,2.5,65.0
2024-09-11,VSSL,Textiles,Textiles & Apparel,280.45,67.48,10.15318146111548,8.13,65.0
2024-09-12,VSSL,Textiles,Textiles & Apparel,283.45,68.14,11.331500392772975,9.31,65.0
2024-09-13,VSSL,Textiles,Textiles & Apparel,285.6,71.14,13.400833829660531,11.38,65.0
2024-09-16,VSSL,Textiles,Textiles & Apparel,281.2,64.91,9.822300331966405,7.8,40.0
2024-09-17,VSSL,Textiles,Textiles & Apparel,287.1,71.66,10.763888888888907,8.74,65.0
2024-09-18,VSSL,Textiles,Textiles & Apparel,287.3,68.32,6.328645447816439,4.31,65.0
2024-09-19,VSSL,Textiles,Textiles & Apparel,286.1,66.46,5.806213017751505,3.79,40.0
2024-09-20,VSSL,Textiles,Textiles & Apparel,285.6,65.53,5.601774819744887,3.58,40.0
2024-09-23,VSSL,Textiles,Textiles & Apparel,283.55,52.68,0.4605845881310966,-1.56,40.0
2024-09-24,VSSL,Textiles,Textiles & Apparel,297.3,83.54,5.575284090909083,3.56,100.0
2024-09-25,VSSL,Textiles,Textiles & Apparel,299.25,80.75,4.213825526728199,2.19,100.0
2024-09-26,VSSL,Textiles,Textiles & Apparel,296.25,70.06,3.965608001403753,1.95,40.0
2024-09-27,VSSL,Textiles,Textiles & Apparel,297.35,74.55,3.9867109634551534,1.97,65.0
2024-09-30,VSSL,Textiles,Textiles & Apparel,314.25,89.04,9.685863874345557,7.67,100.0
2024-10-01,VSSL,Textiles,Textiles & Apparel,302.9,71.1,7.012895248189355,4.99,10.0
2024-10-02,VSSL,Textiles,Textiles & Apparel,302.9,71.71,6.899594141521059,4.88,10.0
2024-10-03,VSSL,Textiles,Textiles & Apparel,291.25,58.8,1.7289556409360696,-0.29,40.0
2024-10-04,VSSL,Textiles,Textiles & Apparel,290.9,59.05,1.891418563922942,-0.13,40.0
2024-10-07,VSSL,Textiles,Textiles & Apparel,288.0,65.82,3.858636855391273,1.84,40.0
2024-10-08,VSSL,Textiles,Textiles & Apparel,288.5,67.94,3.146228101537374,1.13,65.0
2024-10-09,VSSL,Textiles,Textiles & Apparel,284.85,54.12,1.568907113567497,-0.45,40.0
2024-10-10,VSSL,Textiles,Textiles & Apparel,288.7,63.92,1.8521785147292302,-0.17,65.0
2024-10-11,VSSL,Textiles,Textiles & Apparel,290.95,76.47,1.8732492997198813,-0.15,65.0
2024-10-14,VSSL,Textiles,Textiles & Apparel,293.25,80.6,4.285206258890484,2.27,65.0
2024-10-15,VSSL,Textiles,Textiles & Apparel,289.35,57.21,0.7836990595611271,-1.24,40.0
2024-10-16,VSSL,Textiles,Textiles & Apparel,288.85,55.34,0.5395057431256456,-1.48,40.0
2024-10-17,VSSL,Textiles,Textiles & Apparel,283.75,45.51,-0.8213911219853265,-2.84,40.0
2024-10-18,VSSL,Textiles,Textiles & Apparel,281.15,45.13,-1.5581232492997366,-3.58,40.0
2024-10-21,VSSL,Textiles,Textiles & Apparel,266.05,35.66,-6.1717510139305265,-8.19,40.0
2024-10-22,VSSL,Textiles,Textiles & Apparel,264.45,26.42,-11.04944500504541,-13.07,10.0
2024-10-23,VSSL,Textiles,Textiles & Apparel,263.6,27.5,-11.913116123642432,-13.93,40.0
2024-10-24,VSSL,Textiles,Textiles & Apparel,265.95,36.41,-10.227848101265824,-12.25,65.0
2024-10-25,VSSL,Textiles,Textiles & Apparel,263.25,34.99,-11.467967042206162,-13.49,40.0
2024-10-28,VSSL,Textiles,Textiles & Apparel,263.15,17.68,-16.260938743038988,-18.28,10.0
2024-10-29,VSSL,Textiles,Textiles & Apparel,260.3,25.8,-14.064047540442381,-16.08,40.0
2024-10-30,VSSL,Textiles,Textiles & Apparel,266.15,30.11,-12.132717068339382,-14.15,65.0
2024-10-31,VSSL,Textiles,Textiles & Apparel,266.8,33.82,-8.394849785407722,-10.41,65.0
2024-11-01,VSSL,Textiles,Textiles & Apparel,272.15,33.1,-6.4455139223100755,-8.47,65.0
2024-11-04,VSSL,Textiles,Textiles & Apparel,272.05,28.12,-5.538194444444445,-7.56,40.0
2024-11-05,VSSL,Textiles,Textiles & Apparel,273.85,35.89,-5.077989601386479,-7.1,65.0
2024-11-06,VSSL,Textiles,Textiles & Apparel,276.1,54.21,-3.071792171318233,-5.09,100.0
2024-11-07,VSSL,Textiles,Textiles & Apparel,263.95,18.62,-8.572913058538278,-10.59,10.0
2024-11-08,VSSL,Textiles,Textiles & Apparel,265.45,29.31,-8.764392507303665,-10.78,65.0
2024-11-11,VSSL,Textiles,Textiles & Apparel,259.2,21.93,-11.61125319693095,-13.63,40.0
2024-11-12,VSSL,Textiles,Textiles & Apparel,255.15,23.89,-11.81959564541214,-13.84,40.0
2024-11-13,VSSL,Textiles,Textiles & Apparel,252.5,24.1,-12.584386359702272,-14.6,10.0
2024-11-14,VSSL,Textiles,Textiles & Apparel,250.65,23.61,-11.665198237885466,-13.69,10.0
2024-11-18,VSSL,Textiles,Textiles & Apparel,253.7,38.44,-9.76347145651787,-11.78,65.0
2024-11-19,VSSL,Textiles,Textiles & Apparel,259.35,53.7,-2.5183236233790596,-4.54,65.0
2024-11-20,VSSL,Textiles,Textiles & Apparel,259.35,44.1,-1.9285309132160977,-3.95,40.0
2024-11-21,VSSL,Textiles,Textiles & Apparel,259.55,52.72,-1.536418816388474,-3.56,65.0
2024-11-22,VSSL,Textiles,Textiles & Apparel,262.45,49.37,-1.3160368490317764,-3.34,65.0
2024-11-25,VSSL,Textiles,Textiles & Apparel,263.35,44.53,0.037986704653381054,-1.98,65.0
2024-11-26,VSSL,Textiles,Textiles & Apparel,266.35,59.08,1.2160364810944513,-0.8,65.0
2024-11-27,VSSL,Textiles,Textiles & Apparel,263.25,45.41,1.133307721859378,-0.89,40.0
2024-11-28,VSSL,Textiles,Textiles & Apparel,260.85,36.76,-1.9913582566221888,-4.01,40.0
2024-11-29,VSSL,Textiles,Textiles & Apparel,256.7,31.73,-3.785607196401808,-5.81,40.0
2024-12-02,VSSL,Textiles,Textiles & Apparel,260.35,36.64,-4.335844203564198,-6.36,65.0
2024-12-03,VSSL,Textiles,Textiles & Apparel,263.35,41.8,-3.197941554861239,-5.22,65.0
2024-12-04,VSSL,Textiles,Textiles & Apparel,260.95,25.99,-4.710607997078709,-6.73,40.0
2024-12-05,VSSL,Textiles,Textiles & Apparel,256.55,23.74,-7.080767837739954,-9.1,40.0
2024-12-06,VSSL,Textiles,Textiles & Apparel,260.95,38.91,-1.1365788975184699,-3.16,65.0
2024-12-09,VSSL,Textiles,Textiles & Apparel,259.95,29.65,-2.071953286871353,-4.09,40.0
2024-12-10,VSSL,Textiles,Textiles & Apparel,251.9,21.04,-2.8163580246913567,-4.84,10.0
2024-12-11,VSSL,Textiles,Textiles & Apparel,252.3,29.12,-1.1169900058788929,-3.14,65.0
2024-12-12,VSSL,Textiles,Textiles & Apparel,256.0,31.16,1.3861386138613874,-0.63,65.0
2024-12-13,VSSL,Textiles,Textiles & Apparel,248.45,17.81,-0.8777179333732343,-2.9,10.0
2024-12-16,VSSL,Textiles,Textiles & Apparel,250.3,24.13,-1.340165549862038,-3.36,65.0
2024-12-17,VSSL,Textiles,Textiles & Apparel,249.4,18.26,-3.836514362830157,-5.86,40.0
2024-12-18,VSSL,Textiles,Textiles & Apparel,247.55,18.44,-4.549836128783502,-6.57,40.0
2024-12-19,VSSL,Textiles,Textiles & Apparel,246.1,17.06,-5.182045848584094,-7.2,40.0
2024-12-20,VSSL,Textiles,Textiles & Apparel,243.35,17.12,-7.277576681272624,-9.3,40.0
2024-12-23,VSSL,Textiles,Textiles & Apparel,236.15,10.84,-10.328460224036462,-12.35,10.0
2024-12-24,VSSL,Textiles,Textiles & Apparel,228.6,8.48,-14.17308053313311,-16.19,10.0
2024-12-25,VSSL,Textiles,Textiles & Apparel,228.6,9.11,-13.16239316239316,-15.18,10.0
2024-12-26,VSSL,Textiles,Textiles & Apparel,231.5,18.94,-11.251677209124022,-13.27,65.0
2024-12-27,VSSL,Textiles,Textiles & Apparel,232.15,21.23,-9.563693026879616,-11.58,65.0
2024-12-30,VSSL,Textiles,Textiles & Apparel,226.45,15.47,-13.020933358939901,-15.04,40.0
2024-12-31,VSSL,Textiles,Textiles & Apparel,226.1,14.35,-14.144674387696988,-16.16,40.0
2025-01-01,VSSL,Textiles,Textiles & Apparel,231.49,20.81,-11.289519064954966,-13.31,65.0
2025-01-02,VSSL,Textiles,Textiles & Apparel,233.2,23.63,-9.101539660884828,-11.12,65.0
2025-01-03,VSSL,Textiles,Textiles & Apparel,244.29,45.09,-6.3843648208468995,-8.4,100.0
2025-01-06,VSSL,Textiles,Textiles & Apparel,232.46,21.15,-10.57511059819195,-12.6,10.0
2025-01-07,VSSL,Textiles,Textiles & Apparel,234.75,37.42,-6.808257244938465,-8.83,65.0
2025-01-08,VSSL,Textiles,Textiles & Apparel,231.76,32.31,-8.141101862861678,-10.16,40.0
2025-01-09,VSSL,Textiles,Textiles & Apparel,232.59,33.91,-9.144531249999998,-11.16,65.0
2025-01-10,VSSL,Textiles,Textiles & Apparel,229.45,35.12,-7.647413966592875,-9.67,10.0
2025-01-13,VSSL,Textiles,Textiles & Apparel,218.17,31.25,-12.836596084698371,-14.86,10.0
2025-01-14,VSSL,Textiles,Textiles & Apparel,229.13,52.6,-8.12750601443465,-10.15,100.0
2025-01-15,VSSL,Textiles,Textiles & Apparel,235.43,62.64,-4.895980609977779,-6.92,65.0
2025-01-16,VSSL,Textiles,Textiles & Apparel,235.2,56.5,-4.429093864282818,-6.45,40.0
2025-01-17,VSSL,Textiles,Textiles & Apparel,229.64,36.88,-5.633860694472981,-7.65,40.0
2025-01-20,VSSL,Textiles,Textiles & Apparel,229.27,41.65,-2.913402498412021,-4.93,40.0
2025-01-21,VSSL,Textiles,Textiles & Apparel,229.02,54.55,0.18372703412075087,-1.84,40.0
2025-01-22,VSSL,Textiles,Textiles & Apparel,228.36,55.45,-0.10498687664041162,-2.12,40.0
2025-01-23,VSSL,Textiles,Textiles & Apparel,225.14,47.87,-2.7473002159827287,-4.77,40.0
2025-01-24,VSSL,Textiles,Textiles & Apparel,218.25,42.76,-5.987508076674564,-8.01,40.0
2025-01-27,VSSL,Textiles,Textiles & Apparel,210.06,45.38,-7.237800839037312,-9.26,40.0
2025-01-28,VSSL,Textiles,Textiles & Apparel,213.83,55.43,-5.4268022998673064,-7.45,65.0
2025-01-29,VSSL,Textiles,Textiles & Apparel,226.19,65.83,-2.2895157458205584,-4.31,100.0
2025-01-30,VSSL,Textiles,Textiles & Apparel,237.06,80.77,1.6552315608919344,-0.36,100.0
2025-01-31,VSSL,Textiles,Textiles & Apparel,235.79,59.14,-3.479471120389699,-5.5,10.0
2025-02-03,VSSL,Textiles,Textiles & Apparel,233.64,67.67,0.50761421319796,-1.51,40.0
2025-02-04,VSSL,Textiles,Textiles & Apparel,232.64,64.27,-0.8988285410010732,-2.92,40.0
2025-02-05,VSSL,Textiles,Textiles & Apparel,236.57,72.47,2.075422851225417,0.06,65.0
2025-02-06,VSSL,Textiles,Textiles & Apparel,236.51,67.09,1.685369104432688,-0.33,40.0
2025-02-07,VSSL,Textiles,Textiles & Apparel,237.38,71.26,3.4560906515580747,1.44,65.0
2025-02-10,VSSL,Textiles,Textiles & Apparel,229.73,57.82,5.2986203419351785,3.28,40.0
2025-02-11,VSSL,Textiles,Textiles & Apparel,223.45,50.82,-2.478942085279101,-4.5,40.0
2025-02-12,VSSL,Textiles,Textiles & Apparel,223.5,50.22,-5.067323620609098,-7.09,65.0
2025-02-13,VSSL,Textiles,Textiles & Apparel,218.09,44.52,-7.274659863945576,-9.29,40.0
2025-02-14,VSSL,Textiles,Textiles & Apparel,213.25,49.51,-7.137258317366301,-9.16,40.0
2025-02-17,VSSL,Textiles,Textiles & Apparel,208.9,48.79,-8.884721071226064,-10.9,40.0
2025-02-18,VSSL,Textiles,Textiles & Apparel,199.52,37.24,-12.880971094227577,-14.9,10.0
2025-02-19,VSSL,Textiles,Textiles & Apparel,202.22,47.63,-11.446838325451047,-13.47,100.0
2025-02-20,VSSL,Textiles,Textiles & Apparel,206.81,47.63,-8.141600781735804,-10.16,65.0
2025-02-21,VSSL,Textiles,Textiles & Apparel,213.19,56.87,-2.318442153493705,-4.34,65.0
2025-02-24,VSSL,Textiles,Textiles & Apparel,209.97,54.21,-0.04284490145672892,-2.06,40.0
2025-02-25,VSSL,Textiles,Textiles & Apparel,210.69,54.63,-1.4684562502922938,-3.49,65.0
2025-02-27,VSSL,Textiles,Textiles & Apparel,208.6,44.38,-7.7766479508377895,-9.8,40.0
2025-02-28,VSSL,Textiles,Textiles & Apparel,201.88,34.37,-14.840124862903913,-16.86,40.0
2025-03-03,VSSL,Textiles,Textiles & Apparel,201.03,35.35,-14.741931379617457,-16.76,10.0
2025-03-04,VSSL,Textiles,Textiles & Apparel,197.63,35.25,-15.412600582092107,-17.43,40.0
2025-03-05,VSSL,Textiles,Textiles & Apparel,200.11,43.95,-13.982977991746893,-16.0,100.0
2025-03-06,VSSL,Textiles,Textiles & Apparel,200.07,29.88,-15.428837130659002,-17.45,40.0
2025-03-07,VSSL,Textiles,Textiles & Apparel,203.13,39.99,-14.113568136653843,-16.13,100.0
2025-03-10,VSSL,Textiles,Textiles & Apparel,200.6,31.41,-15.494144409807065,-17.51,40.0
2025-03-11,VSSL,Textiles,Textiles & Apparel,193.75,29.0,-15.66186392721891,-17.68,40.0
2025-03-12,VSSL,Textiles,Textiles & Apparel,189.12,20.59,-15.363616021481308,-17.38,10.0
2025-03-13,VSSL,Textiles,Textiles & Apparel,187.48,19.45,-16.116331096196866,-18.14,10.0
2025-03-17,VSSL,Textiles,Textiles & Apparel,185.07,23.9,-15.140538309872076,-17.16,10.0
2025-03-18,VSSL,Textiles,Textiles & Apparel,187.07,28.79,-12.276670574443148,-14.3,65.0
2025-03-19,VSSL,Textiles,Textiles & Apparel,198.82,40.64,-4.82527525131643,-6.85,100.0
2025-03-20,VSSL,Textiles,Textiles & Apparel,199.62,40.66,0.050120288692867554,-1.97,65.0
2025-03-21,VSSL,Textiles,Textiles & Apparel,202.41,52.05,0.09395707645138973,-1.93,65.0
2025-03-24,VSSL,Textiles,Textiles & Apparel,209.07,61.4,1.092790484019135,-0.93,100.0
2025-03-25,VSSL,Textiles,Textiles & Apparel,202.89,37.22,-4.831371077442659,-6.85,10.0
2025-03-26,VSSL,Textiles,Textiles & Apparel,197.46,31.39,-5.9579939991427295,-7.98,40.0
2025-03-27,VSSL,Textiles,Textiles & Apparel,203.24,53.87,-3.536000759409552,-5.56,100.0
2025-03-28,VSSL,Textiles,Textiles & Apparel,199.91,27.52,-4.165867689357617,-6.19,10.0
2025-04-01,VSSL,Textiles,Textiles & Apparel,205.78,48.29,1.9318406974440316,-0.09,65.0
2025-04-02,VSSL,Textiles,Textiles & Apparel,209.76,47.55,4.342635427548114,2.32,65.0
2025-04-03,VSSL,Textiles,Textiles & Apparel,212.38,55.27,7.463441785154079,5.44,65.0
2025-04-04,VSSL,Textiles,Textiles & Apparel,206.99,54.1,3.4381090400279923,1.42,40.0
2025-04-07,VSSL,Textiles,Textiles & Apparel,193.09,39.62,-3.4887789273754133,-5.51,40.0
2025-04-08,VSSL,Textiles,Textiles & Apparel,200.33,45.95,-1.3784276079357949,-3.4,65.0
2025-04-09,VSSL,Textiles,Textiles & Apparel,199.5,40.39,-0.5483549351944172,-2.57,40.0
2025-04-11,VSSL,Textiles,Textiles & Apparel,208.79,66.54,7.762580645161288,5.74,65.0
2025-04-15,VSSL,Textiles,Textiles & Apparel,213.25,68.8,12.759094754653134,10.74,65.0
2025-04-16,VSSL,Textiles,Textiles & Apparel,218.23,75.24,16.401749519948794,14.38,100.0
2025-04-17,VSSL,Textiles,Textiles & Apparel,207.89,52.19,12.330469552061384,10.31,10.0
2025-04-21,VSSL,Textiles,Textiles & Apparel,203.26,36.23,8.65451435291602,6.63,10.0
2025-04-22,VSSL,Textiles,Textiles & Apparel,207.45,51.2,4.34060959662006,2.32,100.0
2025-04-23,VSSL,Textiles,Textiles & Apparel,248.94,82.42,24.706943192064923,22.69,100.0
2025-04-24,VSSL,Textiles,Textiles & Apparel,270.55,90.16,33.66434464700361,31.64,100.0
2025-04-25,VSSL,Textiles,Textiles & Apparel,252.45,73.53,20.749031424881625,18.73,10.0
2025-04-28,VSSL,Textiles,Textiles & Apparel,250.36,78.18,23.3969145842575,21.38,40.0
2025-04-29,VSSL,Textiles,Textiles & Apparel,248.39,78.23,25.79256558290286,23.77,40.0
2025-04-30,VSSL,Textiles,Textiles & Apparel,240.87,74.91,18.515056091320602,16.5,40.0
2025-05-02,VSSL,Textiles,Textiles & Apparel,238.04,74.45,19.07358311240057,17.05,40.0
2025-05-05,VSSL,Textiles,Textiles & Apparel,234.04,71.49,13.733113033336576,11.71,40.0
2025-05-06,VSSL,Textiles,Textiles & Apparel,232.38,72.82,10.78375286041191,8.76,40.0
2025-05-07,VSSL,Textiles,Textiles & Apparel,242.0,80.36,13.946699312552969,11.93,65.0
2025-05-08,VSSL,Textiles,Textiles & Apparel,240.89,76.66,16.377602782743118,14.36,40.0
2025-05-09,VSSL,Textiles,Textiles & Apparel,234.14,76.94,21.259516287741455,19.24,40.0
2025-05-12,VSSL,Textiles,Textiles & Apparel,244.56,80.37,22.07857035890779,20.06,65.0
2025-05-13,VSSL,Textiles,Textiles & Apparel,245.78,79.76,23.19799498746866,21.18,65.0
2025-05-14,VSSL,Textiles,Textiles & Apparel,258.58,81.38,23.84692753484361,21.83,65.0
2025-05-15,VSSL,Textiles,Textiles & Apparel,251.79,75.07,18.072684642438453,16.05,40.0
2025-05-16,VSSL,Textiles,Textiles & Apparel,257.95,79.33,18.20098061678046,16.18,65.0
2025-05-19,VSSL,Textiles,Textiles & Apparel,266.81,88.94,28.34191158785897,26.32,100.0
2025-05-20,VSSL,Textiles,Textiles & Apparel,258.57,79.45,27.21145331103021,25.19,40.0
2025-05-21,VSSL,Textiles,Textiles & Apparel,259.08,82.91,24.887924801156913,22.87,65.0
2025-05-22,VSSL,Textiles,Textiles & Apparel,263.84,69.89,5.985378002731578,3.97,65.0
2025-05-23,VSSL,Textiles,Textiles & Apparel,265.95,48.29,-1.7002402513398684,-3.72,65.0
2025-05-26,VSSL,Textiles,Textiles & Apparel,271.42,71.01,7.514359279065164,5.49,100.0
2025-05-27,VSSL,Textiles,Textiles & Apparel,272.08,68.08,8.675507269531856,6.66,65.0
2025-05-28,VSSL,Textiles,Textiles & Apparel,270.99,64.28,9.098594951487593,7.08,40.0
2025-05-29,VSSL,Textiles,Textiles & Apparel,274.87,76.4,14.11549798646572,12.1,65.0
2025-05-30,VSSL,Textiles,Textiles & Apparel,287.56,88.29,20.803226348512858,18.78,100.0
2025-06-02,VSSL,Textiles,Textiles & Apparel,272.0,75.75,16.21944966672364,14.2,40.0
2025-06-03,VSSL,Textiles,Textiles & Apparel,267.05,70.73,14.91952835872279,12.9,40.0
2025-06-04,VSSL,Textiles,Textiles & Apparel,269.4,69.55,11.322314049586769,9.3,65.0
2025-06-05,VSSL,Textiles,Textiles & Apparel,263.3,59.89,9.303001369919883,7.28,40.0
2025-06-06,VSSL,Textiles,Textiles & Apparel,263.45,66.2,12.518151533270693,10.5,65.0
2025-06-09,VSSL,Textiles,Textiles & Apparel,263.35,59.62,7.683186130193009,5.66,40.0
2025-06-10,VSSL,Textiles,Textiles & Apparel,264.45,64.79,7.59622426560338,5.58,65.0
2025-06-11,VSSL,Textiles,Textiles & Apparel,263.8,49.45,2.0187176115709082,-0.0,40.0
2025-06-12,VSSL,Textiles,Textiles & Apparel,259.35,45.91,3.0025020850709128,0.98,40.0
2025-06-13,VSSL,Textiles,Textiles & Apparel,255.2,36.79,-1.0660980810234588,-3.09,40.0
2025-06-16,VSSL,Textiles,Textiles & Apparel,254.05,30.37,-4.7824294441737525,-6.8,40.0
2025-06-17,VSSL,Textiles,Textiles & Apparel,250.75,32.5,-3.024326101249175,-5.04,40.0
2025-06-18,VSSL,Textiles,Textiles & Apparel,249.4,32.34,-3.7362976686737603,-5.76,40.0
2025-06-19,VSSL,Textiles,Textiles & Apparel,246.35,24.4,-6.629017586416008,-8.65,40.0
2025-06-20,VSSL,Textiles,Textiles & Apparel,251.4,35.53,-5.47095318668922,-7.49,65.0
2025-06-23,VSSL,Textiles,Textiles & Apparel,246.6,20.91,-9.144499299977904,-11.16,40.0
2025-06-24,VSSL,Textiles,Textiles & Apparel,243.9,18.16,-10.357247868274033,-12.38,40.0
2025-06-25,VSSL,Textiles,Textiles & Apparel,267.15,60.22,-1.4170264585409154,-3.44,100.0
