date,basic_industry,Q1_CURRENT_STRENGTH,EXPECTED_RETURN_20D,P_gt_5pct_20D,BEST_HORIZON,OPPORTUNITY_CLASS,Q3_KEY_POSITIVE_DRIVERS,Q3_KEY_RISK_FACTORS
2025-05-07,Fast Moving Consumer Goods,58.0,-0.79,22.3,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (69% > SMA50); +Outperforming NIFTY (+5.3% 20D RS),-Strength Decelerating (-20.4 pts)
2025-05-08,Fast Moving Consumer Goods,58.2,-0.73,22.5,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (69% > SMA50); +Outperforming NIFTY (+6.5% 20D RS),-Strength Decelerating (-17.4 pts)
2025-05-09,Fast Moving Consumer Goods,62.1,1.94,34.0,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (69% > SMA50); +Outperforming NIFTY (+10.8% 20D RS),-Strength Decelerating (-5.4 pts)
2025-05-12,Fast Moving Consumer Goods,70.4,5.31,51.7,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+13.6% 20D RS); +Strength Accelerating (+2.3 pts),
2025-05-13,Fast Moving Consumer Goods,71.2,7.46,63.0,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+14.9% 20D RS); +Strength Accelerating (+13.1 pts),
2025-05-14,Fast Moving Consumer Goods,72.4,7.96,65.5,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+13.3% 20D RS); +Strength Accelerating (+14.4 pts),
2025-05-15,Fast Moving Consumer Goods,70.0,6.91,60.2,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+10.2% 20D RS); +Strength Accelerating (+11.8 pts),
2025-05-16,Fast Moving Consumer Goods,67.0,4.96,49.8,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+8.3% 20D RS); +Strength Accelerating (+4.9 pts),
2025-05-19,Fast Moving Consumer Goods,77.4,7.85,65.0,5D_SHORT_TERM,LEADING,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+8.5% 20D RS); +Strength Accelerating (+7.1 pts),
2025-05-20,Fast Moving Consumer Goods,68.6,3.99,44.5,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+7.7% 20D RS); +Volume Accumulation (2.1x 20D avg),-Strength Decelerating (-2.6 pts)
2025-05-21,Fast Moving Consumer Goods,67.1,3.15,40.1,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+8.0% 20D RS),-Strength Decelerating (-5.3 pts)
2025-05-22,Fast Moving Consumer Goods,64.2,2.35,36.0,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+7.6% 20D RS),-Strength Decelerating (-5.8 pts)
2025-05-23,Fast Moving Consumer Goods,79.0,9.13,71.0,5D_SHORT_TERM,LEADING,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+9.2% 20D RS); +Strength Accelerating (+12.0 pts),
2025-05-26,Fast Moving Consumer Goods,74.9,5.51,52.8,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+11.4% 20D RS); +Volume Accumulation (2.5x 20D avg),-Strength Decelerating (-2.5 pts)
2025-05-27,Fast Moving Consumer Goods,70.6,5.3,51.6,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+9.8% 20D RS),
2025-05-28,Fast Moving Consumer Goods,66.9,4.02,44.7,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+9.0% 20D RS),
2025-05-29,Fast Moving Consumer Goods,67.5,4.81,49.0,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+10.8% 20D RS); +Strength Accelerating (+3.4 pts),
2025-05-30,Fast Moving Consumer Goods,79.3,7.08,61.1,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+11.9% 20D RS); +Volume Accumulation (1.7x 20D avg),
2025-06-02,Fast Moving Consumer Goods,70.0,3.93,44.2,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+10.1% 20D RS),-Strength Decelerating (-4.9 pts)
2025-06-03,Fast Moving Consumer Goods,76.6,7.46,63.0,5D_SHORT_TERM,LEADING,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+13.0% 20D RS); +Strength Accelerating (+6.0 pts),
2025-06-04,Fast Moving Consumer Goods,76.3,8.02,65.8,5D_SHORT_TERM,LEADING,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+13.4% 20D RS); +Strength Accelerating (+9.4 pts),
2025-06-05,Fast Moving Consumer Goods,68.8,4.74,48.6,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+13.4% 20D RS),
2025-06-06,Fast Moving Consumer Goods,70.0,3.15,40.1,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+12.6% 20D RS),-Strength Decelerating (-9.2 pts)
2025-06-09,Fast Moving Consumer Goods,64.9,2.67,37.6,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+7.6% 20D RS),-Strength Decelerating (-5.1 pts)
2025-06-10,Fast Moving Consumer Goods,70.0,3.62,42.6,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+6.3% 20D RS),-Strength Decelerating (-6.6 pts)
2025-06-11,Fast Moving Consumer Goods,66.2,2.05,34.5,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+4.9% 20D RS),-Strength Decelerating (-10.2 pts)
2025-06-12,Fast Moving Consumer Goods,58.8,0.33,26.7,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+2.3% 20D RS),-Strength Decelerating (-9.9 pts)
2025-06-13,Fast Moving Consumer Goods,60.6,0.85,29.0,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+2.1% 20D RS),-Strength Decelerating (-9.4 pts)
2025-06-16,Fast Moving Consumer Goods,53.7,-1.14,21.0,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+0.5% 20D RS),-Strength Decelerating (-11.3 pts)
2025-06-17,Fast Moving Consumer Goods,52.6,-2.08,17.9,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+0.4% 20D RS),-Strength Decelerating (-17.4 pts)
2025-06-18,Fast Moving Consumer Goods,57.8,0.34,26.8,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (77% > SMA50); +Volume Accumulation (2.1x 20D avg),-Underperforming NIFTY (-0.4% 20D RS); -Strength Decelerating (-8.4 pts)
2024-10-28,Fertilizers & Agrochemicals,26.1,-5.97,8.9,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-8.6% 20D RS)
2024-10-29,Fertilizers & Agrochemicals,30.9,-2.63,16.3,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+10.9 pts); +Volume Accumulation (1.7x 20D avg),-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-8.1% 20D RS)
2024-10-30,Fertilizers & Agrochemicals,34.0,-3.39,14.2,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+2.5 pts); +Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-5.3% 20D RS)
2024-10-31,Fertilizers & Agrochemicals,40.0,-0.18,24.6,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+12.3 pts),-Weak Breadth Participation (38% > SMA50); -Underperforming NIFTY (-1.0% 20D RS)
2024-11-01,Fertilizers & Agrochemicals,38.9,0.04,25.5,5D_SHORT_TERM,NEUTRAL,+Outperforming NIFTY (+0.9% 20D RS); +Strength Accelerating (+15.3 pts),-Weak Breadth Participation (38% > SMA50)
2024-11-04,Fertilizers & Agrochemicals,43.8,1.2,30.5,5D_SHORT_TERM,NEUTRAL,+Outperforming NIFTY (+3.9% 20D RS); +Strength Accelerating (+17.7 pts),-Weak Breadth Participation (38% > SMA50)
2024-11-05,Fertilizers & Agrochemicals,47.3,2.05,34.5,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+4.1% 20D RS); +Strength Accelerating (+16.4 pts); +Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (50% > SMA50)
2024-11-06,Fertilizers & Agrochemicals,51.0,2.94,39.0,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+5.3% 20D RS); +Strength Accelerating (+17.0 pts); +Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (44% > SMA50)
2024-11-07,Fertilizers & Agrochemicals,57.1,4.4,46.8,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (62% > SMA50); +Outperforming NIFTY (+5.1% 20D RS); +Strength Accelerating (+17.1 pts),
2024-11-08,Fertilizers & Agrochemicals,42.3,-1.26,20.6,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+3.0% 20D RS); +Strength Accelerating (+3.3 pts),-Weak Breadth Participation (38% > SMA50)
2024-11-11,Fertilizers & Agrochemicals,39.3,-3.37,14.3,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+0.7% 20D RS); +Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (31% > SMA50); -Strength Decelerating (-4.5 pts)
2024-11-12,Fertilizers & Agrochemicals,36.4,-5.23,10.2,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-0.9% 20D RS)
2024-11-13,Fertilizers & Agrochemicals,31.6,-7.1,7.2,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-6.3% 20D RS)
2024-11-14,Fertilizers & Agrochemicals,33.7,-6.62,7.9,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-4.0% 20D RS)
2024-11-18,Fertilizers & Agrochemicals,30.9,-6.61,7.9,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-4.2% 20D RS)
2024-11-19,Fertilizers & Agrochemicals,33.1,-5.19,10.3,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-1.4% 20D RS)
2024-11-20,Fertilizers & Agrochemicals,36.5,-3.21,14.7,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+2.6% 20D RS),-Weak Breadth Participation (25% > SMA50)
2024-11-21,Fertilizers & Agrochemicals,35.7,-2.69,16.1,60D_STRUCTURAL,NEUTRAL,+Strength Accelerating (+4.1 pts),-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-0.2% 20D RS)
2024-11-22,Fertilizers & Agrochemicals,35.7,-3.07,15.1,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+0.9% 20D RS); +Strength Accelerating (+2.0 pts),-Weak Breadth Participation (25% > SMA50)
2024-11-25,Fertilizers & Agrochemicals,49.7,2.63,37.4,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+6.8% 20D RS); +Strength Accelerating (+18.8 pts); +Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (38% > SMA50)
2024-11-26,Fertilizers & Agrochemicals,45.2,1.04,29.8,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+4.1% 20D RS); +Strength Accelerating (+12.1 pts),-Weak Breadth Participation (31% > SMA50)
2024-11-27,Fertilizers & Agrochemicals,45.1,0.35,26.8,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+1.8% 20D RS); +Strength Accelerating (+8.6 pts),-Weak Breadth Participation (38% > SMA50)
2024-11-28,Fertilizers & Agrochemicals,49.6,2.42,36.4,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (62% > SMA50); +Strength Accelerating (+13.9 pts); +Volume Accumulation (1.5x 20D avg),-Underperforming NIFTY (-0.2% 20D RS)
2024-11-29,Fertilizers & Agrochemicals,62.2,5.62,53.4,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (69% > SMA50); +Outperforming NIFTY (+1.2% 20D RS); +Strength Accelerating (+26.5 pts),
2024-12-02,Fertilizers & Agrochemicals,49.4,-0.2,24.5,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (69% > SMA50); +Outperforming NIFTY (+0.5% 20D RS),
2024-12-03,Fertilizers & Agrochemicals,55.5,3.17,40.2,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (81% > SMA50); +Outperforming NIFTY (+2.2% 20D RS); +Strength Accelerating (+10.3 pts),
2024-12-04,Fertilizers & Agrochemicals,55.1,3.04,39.5,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (81% > SMA50); +Outperforming NIFTY (+0.4% 20D RS); +Strength Accelerating (+10.1 pts),
2024-12-05,Fertilizers & Agrochemicals,53.2,1.39,31.4,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (75% > SMA50); +Strength Accelerating (+3.5 pts); +Volume Accumulation (1.2x 20D avg),-Underperforming NIFTY (-1.2% 20D RS)
2024-12-06,Fertilizers & Agrochemicals,55.3,0.05,25.6,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (88% > SMA50),-Underperforming NIFTY (-1.8% 20D RS); -Strength Decelerating (-6.8 pts)
2024-12-09,Fertilizers & Agrochemicals,58.0,3.46,41.7,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (81% > SMA50); +Strength Accelerating (+8.6 pts),-Underperforming NIFTY (-0.8% 20D RS)
2024-12-10,Fertilizers & Agrochemicals,65.8,5.67,53.6,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+2.4% 20D RS); +Strength Accelerating (+10.3 pts),
2024-12-11,Fertilizers & Agrochemicals,63.9,4.93,49.6,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+3.7% 20D RS); +Strength Accelerating (+8.8 pts),
2024-12-12,Fertilizers & Agrochemicals,59.4,3.38,41.3,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (62% > SMA50); +Outperforming NIFTY (+6.0% 20D RS); +Strength Accelerating (+6.2 pts),
2024-12-13,Fertilizers & Agrochemicals,59.6,3.07,39.7,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (62% > SMA50); +Outperforming NIFTY (+4.6% 20D RS); +Strength Accelerating (+4.3 pts),
2024-12-16,Fertilizers & Agrochemicals,60.7,3.05,39.6,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (62% > SMA50); +Outperforming NIFTY (+5.3% 20D RS); +Strength Accelerating (+2.7 pts),
2024-12-17,Fertilizers & Agrochemicals,67.1,4.33,46.4,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (62% > SMA50); +Outperforming NIFTY (+5.5% 20D RS); +Volume Accumulation (3.1x 20D avg),
2024-12-18,Fertilizers & Agrochemicals,54.8,-0.47,23.5,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+4.2% 20D RS),-Weak Breadth Participation (56% > SMA50); -Strength Decelerating (-9.1 pts)
2024-12-19,Fertilizers & Agrochemicals,53.4,-0.24,24.4,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+3.9% 20D RS),-Weak Breadth Participation (56% > SMA50); -Strength Decelerating (-6.0 pts)
2024-12-20,Fertilizers & Agrochemicals,38.3,-5.5,9.7,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-0.4% 20D RS)
2024-12-23,Fertilizers & Agrochemicals,32.2,-6.96,7.4,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-3.1% 20D RS)
2024-12-24,Fertilizers & Agrochemicals,34.7,-6.38,8.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-2.4% 20D RS)
2024-12-25,Fertilizers & Agrochemicals,33.7,-6.61,7.9,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-3.0% 20D RS)
2024-12-26,Fertilizers & Agrochemicals,27.3,-8.16,5.9,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-4.9% 20D RS)
2024-12-27,Fertilizers & Agrochemicals,26.9,-7.59,6.6,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-7.7% 20D RS)
2024-12-30,Fertilizers & Agrochemicals,29.2,-5.53,9.6,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (38% > SMA50); -Underperforming NIFTY (-8.1% 20D RS)
2024-12-31,Fertilizers & Agrochemicals,33.1,-4.32,12.0,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (38% > SMA50); -Underperforming NIFTY (-7.6% 20D RS)
2025-01-01,Fertilizers & Agrochemicals,36.2,-2.84,15.7,60D_STRUCTURAL,NEUTRAL,+Strength Accelerating (+2.5 pts),-Weak Breadth Participation (44% > SMA50); -Underperforming NIFTY (-6.2% 20D RS)
2025-01-02,Fertilizers & Agrochemicals,39.2,-0.46,23.5,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+11.9 pts),-Weak Breadth Participation (50% > SMA50); -Underperforming NIFTY (-6.3% 20D RS)
2025-01-03,Fertilizers & Agrochemicals,37.9,-0.94,21.7,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+11.0 pts),-Weak Breadth Participation (50% > SMA50); -Underperforming NIFTY (-6.4% 20D RS)
2025-01-06,Fertilizers & Agrochemicals,26.7,-6.05,8.8,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-8.9% 20D RS)
2025-01-07,Fertilizers & Agrochemicals,39.5,-1.36,20.3,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+6.4 pts); +Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (44% > SMA50); -Underperforming NIFTY (-6.0% 20D RS)
2025-01-08,Fertilizers & Agrochemicals,33.1,-4.61,11.4,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (44% > SMA50); -Underperforming NIFTY (-7.5% 20D RS)
2025-01-09,Fertilizers & Agrochemicals,33.5,-4.98,10.7,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (38% > SMA50); -Underperforming NIFTY (-6.5% 20D RS)
2025-01-10,Fertilizers & Agrochemicals,23.0,-9.14,5.0,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-9.0% 20D RS)
2025-01-13,Fertilizers & Agrochemicals,16.5,-9.89,4.3,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-14.1% 20D RS)
2025-01-14,Fertilizers & Agrochemicals,18.2,-10.32,4.0,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (12% > SMA50); -Underperforming NIFTY (-12.5% 20D RS)
2025-01-15,Fertilizers & Agrochemicals,19.5,-9.76,4.4,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-10.9% 20D RS)
2025-01-16,Fertilizers & Agrochemicals,30.1,-5.4,9.9,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-7.8% 20D RS)
2025-01-17,Fertilizers & Agrochemicals,42.6,0.91,29.2,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+19.5 pts); +Volume Accumulation (2.3x 20D avg),-Weak Breadth Participation (38% > SMA50); -Underperforming NIFTY (-3.1% 20D RS)
2025-01-20,Fertilizers & Agrochemicals,38.8,0.0,25.4,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+22.3 pts),-Weak Breadth Participation (44% > SMA50); -Underperforming NIFTY (-3.7% 20D RS)
2025-01-21,Fertilizers & Agrochemicals,33.6,-1.24,20.7,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+15.3 pts); +Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (38% > SMA50); -Underperforming NIFTY (-5.5% 20D RS)
2025-01-22,Fertilizers & Agrochemicals,28.2,-3.67,13.5,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+8.7 pts); +Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-7.1% 20D RS)
2025-01-23,Fertilizers & Agrochemicals,34.5,-2.94,15.4,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+4.4 pts),-Weak Breadth Participation (38% > SMA50); -Underperforming NIFTY (-4.7% 20D RS)
2025-01-24,Fertilizers & Agrochemicals,28.1,-7.86,6.3,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-6.7% 20D RS)
2025-01-27,Fertilizers & Agrochemicals,23.1,-9.16,5.0,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (12% > SMA50); -Underperforming NIFTY (-9.5% 20D RS)
2025-01-28,Fertilizers & Agrochemicals,18.1,-10.35,4.0,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-11.6% 20D RS)
2025-01-29,Fertilizers & Agrochemicals,24.5,-6.8,7.6,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-9.4% 20D RS)
2025-01-30,Fertilizers & Agrochemicals,23.8,-8.2,5.9,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-10.2% 20D RS)
2025-01-31,Fertilizers & Agrochemicals,23.0,-7.39,6.8,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (12% > SMA50); -Underperforming NIFTY (-8.3% 20D RS)
2025-02-03,Fertilizers & Agrochemicals,27.8,-4.49,11.7,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+4.7 pts),-Weak Breadth Participation (12% > SMA50); -Underperforming NIFTY (-5.6% 20D RS)
2025-02-04,Fertilizers & Agrochemicals,27.7,-3.62,13.6,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+9.6 pts),-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-8.5% 20D RS)
2025-02-05,Fertilizers & Agrochemicals,30.8,-3.48,14.0,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.3 pts),-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-6.4% 20D RS)
2025-02-06,Fertilizers & Agrochemicals,30.5,-3.48,14.0,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.7 pts),-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-5.5% 20D RS)
2025-02-07,Fertilizers & Agrochemicals,33.0,-2.28,17.3,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+10.0 pts),-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-3.0% 20D RS)
2025-02-10,Fertilizers & Agrochemicals,33.9,-2.75,15.9,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.2 pts),-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-0.1% 20D RS)
2025-02-11,Fertilizers & Agrochemicals,23.4,-7.15,7.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-6.8% 20D RS)
2025-02-12,Fertilizers & Agrochemicals,27.8,-5.86,9.1,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.8x 20D avg),-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-7.7% 20D RS)
2025-02-13,Fertilizers & Agrochemicals,25.6,-6.74,7.7,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-9.6% 20D RS)
2025-02-14,Fertilizers & Agrochemicals,16.0,-10.87,3.6,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-14.4% 20D RS)
2025-02-17,Fertilizers & Agrochemicals,16.5,-10.73,3.7,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-14.1% 20D RS)
2025-02-18,Fertilizers & Agrochemicals,14.5,-10.11,4.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-15.6% 20D RS)
2025-02-19,Fertilizers & Agrochemicals,18.6,-9.19,4.9,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-12.3% 20D RS)
2025-02-20,Fertilizers & Agrochemicals,17.2,-9.38,4.8,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-13.1% 20D RS)
2025-02-21,Fertilizers & Agrochemicals,17.8,-7.38,6.9,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-11.4% 20D RS)
