symbol,company_name,exchange,series,sme_status,sector,industry,primary_industry,secondary_sectors,secondary_industries,classification_source,classification_confidence,verification_status
KJMCFIN,KJMC Financial Services Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KKCL,Kewal Kiran Clothing Limited,NSE,EQ,NON_SME,TEXTILES,Garments & Apparel Exports,Garments & Apparel Exports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KKJEWELS,KKJEWELS,NSE,SM,SME,JEWELLERY,Gold Jewellery & Retail,Gold Jewellery & Retail,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KLBRENG-B,Kilburn Engineering Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KLL,KLL,NSE,SM,SME,LOGISTICS & SUPPLY CHAIN,Freight Forwarding & Multi-Modal Cargo,Freight Forwarding & Multi-Modal Cargo,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KMCSHIL,K M C Speciality Hospitals (India) Limited,NSE,EQ,NON_SME,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,Hospitals & Healthcare Chains,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KMEW,Knowledge Marine & Engineering Works Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KMSUGAR,K.M.Sugar Mills Limited,NSE,EQ,NON_SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,Sugar Refining & Bio-Ethanol,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KNACK,Knack Packaging Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,Paperboard & Packaging Cartons,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KNAGRI,KN Agri Resources Limited,NSE,EQ,NON_SME,FOOD PROCESSING,Edible Oils & Vanaspati,Edible Oils & Vanaspati,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KNRCON,KNR Constructions Limited,NSE,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,Civil & Commercial Construction,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KODYTECH,KODYTECH,NSE,ST,SME,DATA CENTERS & CLOUD,AI Servers & Supercomputing Hardware,AI Servers & Supercomputing Hardware,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOHINOOR,Kohinoor Foods Limited,NSE,EQ,NON_SME,RICE,Basmati Rice Milling & Global Exports,Basmati Rice Milling & Global Exports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOKUYOCMLN,Kokuyo Camlin Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,Paperboard & Packaging Cartons,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOLTEPATIL,Kolte - Patil Developers Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KONSTELEC,KONSTELEC,NSE,ST,SME,CONSTRUCTION & INFRASTRUCTURE,Heavy Infrastructure EPC,Heavy Infrastructure EPC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KONTOR,KONTOR,NSE,SM,SME,REAL ESTATE,Commercial REITs & Malls,Commercial REITs & Malls,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOPRAN,Kopran Limited,NSE,BE,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KORE,KORE,NSE,SM,SME,STEEL,Secondary Steel & TMT Rebars,Secondary Steel & TMT Rebars,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOTAKBANK,Kotak Mahindra Bank Limited,NSE,EQ,NON_SME,BANKING,Private Sector Banks,Private Sector Banks,Financial Services,Capital Markets & Investment Banking,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOTARISUG,Kothari Sugars And Chemicals Limited,NSE,EQ,NON_SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,Sugar Refining & Bio-Ethanol,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOTHARIPET,Kothari Petrochemicals Limited,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOTHARIPRO,Kothari Products Limited,NSE,EQ,NON_SME,FMCG & PERSONAL CARE,Tobacco Products,Tobacco Products,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOTIC,Kothari Industrial Corporation Limited,NSE,EQ,NON_SME,CHEMICALS,Specialty Chemicals,Specialty Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOTYARK,Kotyark Industries Limited,NSE,BE,NON_SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,Sugar Refining & Bio-Ethanol,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KOVAI,Kovai Medical Center & Hospital Limited,NSE,EQ,NON_SME,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,Hospitals & Healthcare Chains,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KPEL,K.P. Energy Limited,NSE,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,Conventional Thermal & Fossil Power,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KPIGREEN,KPI Green Energy Limited,NSE,EQ,NON_SME,RENEWABLE ENERGY,Solar PV & Green Hydrogen,Solar PV & Green Hydrogen,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KPIL,Kalpataru Projects International Limited,NSE,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,Civil & Commercial Construction,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KPITTECH,KPIT Technologies Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KPL,Kwality Pharmaceuticals Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KPRMILL,K.P.R. Mill Limited,NSE,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,Cotton Spinning & Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRBL,KRBL Limited,NSE,EQ,NON_SME,RICE,Basmati Rice Milling & Global Exports,Basmati Rice Milling & Global Exports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KREBSBIO,Krebs Biochemicals and Industries Limited,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRIDHANINF,Kridhan Infra Limited,NSE,BE,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,Civil & Commercial Construction,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRISHANA,Krishana Phoschem Limited,NSE,EQ,NON_SME,FERTILIZERS,Fertilizers & Soil Nutrients,Fertilizers & Soil Nutrients,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRISHCA,KRISHCA,NSE,SM,SME,STEEL,Secondary Steel & TMT Rebars,Secondary Steel & TMT Rebars,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRISHIVAL,Krishival Foods Limited,NSE,EQ,NON_SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRISHNADEF,Krishna Defence And Allied Industries Limited,NSE,EQ,NON_SME,DEFENCE & AEROSPACE,Precision Defence Machining,Precision Defence Machining,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRITI,Kriti Industries (India) Limited,NSE,EQ,NON_SME,BUILDING MATERIALS,Plastic & CPVC Pipes,Plastic & CPVC Pipes,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRITIKA,Kritika Wires Limited,NSE,EQ,NON_SME,CONSUMER ELECTRICALS,Wires & Cables,Wires & Cables,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRITINUT,Kriti Nutrients Limited,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRMAYURVED,KRMAYURVED,NSE,SM,SME,FMCG & PERSONAL CARE,Ayurvedic & Herbal Care,Ayurvedic & Herbal Care,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRN,KRN Heat Exchanger and Refrigeration Limited,NSE,EQ,NON_SME,DATA CENTERS & CLOUD,Data Center Cooling & Liquid Systems,Data Center Cooling & Liquid Systems,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRONOX,Kronox Lab Sciences Limited,NSE,EQ,NON_SME,CHEMICALS,Specialty Chemicals,Specialty Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KROSS,Kross Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Auto Castings & Heavy Forgings,Auto Castings & Heavy Forgings,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRSNAA,Krsnaa Diagnostics Limited,NSE,EQ,NON_SME,HEALTHCARE SERVICES,Diagnostic & Pathology Labs,Diagnostic & Pathology Labs,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KRYSTAL,Krystal Integrated Services Limited,NSE,EQ,NON_SME,SERVICES & MEDIA,Staffing & Workforce Security,Staffing & Workforce Security,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KSB,Ksb Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Pumps & Compressors,Pumps & Compressors,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KSCL,Kaveri Seed Company Limited,NSE,EQ,NON_SME,AGRICULTURE & AGROCHEMICALS,Hybrid Seeds & Agri Inputs,Hybrid Seeds & Agri Inputs,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KSE,KSE Limited,NSE,EQ,NON_SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KSHINTL,KSH International Limited,NSE,EQ,NON_SME,CONSUMER ELECTRICALS,Wires & Cables,Wires & Cables,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KSHITIJPOL,Kshitij Polyline Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,Paperboard & Packaging Cartons,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KSL,Kalyani Steels Limited,NSE,EQ,NON_SME,STEEL,Secondary Steel & TMT Rebars,Secondary Steel & TMT Rebars,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KSOLVES,Ksolves India Limited,NSE,EQ,NON_SME,IT SERVICES,Enterprise Software & SaaS,Enterprise Software & SaaS,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KSR,KSR Footwear Limited,NSE,EQ,NON_SME,FOOTWEAR,Footwear Retail Chains,Footwear Retail Chains,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KTKBANK,The Karnataka Bank Limited,NSE,EQ,NON_SME,BANKING,Private Sector Banks,Private Sector Banks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KUANTUM,Kuantum Papers Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,Paperboard & Packaging Cartons,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KUSUMGAR,Kusumgar Limited,NSE,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,Cotton Spinning & Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
KWIL,Kwality Wall's (India) Limited,NSE,EQ,NON_SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LADDERUP,Ladderup Finance Limited,NSE,EQ,NON_SME,CAPITAL MARKETS,Stockbroking & Wealth Management,Stockbroking & Wealth Management,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAGNAM,Lagnam Spintex Limited,NSE,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,Cotton Spinning & Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAHOTIOV,Lahoti Overseas Limited,NSE,EQ,NON_SME,TEXTILES,Garments & Apparel Exports,Garments & Apparel Exports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAKPRE,Lakshmi Precision Screws Limited,NSE,BZ,NON_SME,CAPITAL GOODS & MACHINERY,Precision Machine Tools & Fasteners,Precision Machine Tools & Fasteners,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAKSHMIMIL,Lakshmi Mills Company Limited,NSE,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,Cotton Spinning & Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAKSHYA,LAKSHYA,NSE,SM,SME,MEDIA & ENTERTAINMENT,Film Theatres & Broadcast Media,Film Theatres & Broadcast Media,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAL,Lorenzini Apparels Limited,NSE,EQ,NON_SME,TEXTILES,Garments & Apparel Exports,Garments & Apparel Exports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LALPATHLAB,Dr. Lal Path Labs Ltd.,NSE,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAMBODHARA,Lambodhara Textiles Limited,NSE,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,Cotton Spinning & Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAMOSAIC,LAMOSAIC,NSE,ST,SME,BUILDING MATERIALS,Plywood & Laminates,Plywood & Laminates,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LANCER,Lancer Container Lines Limited,NSE,EQ,NON_SME,LOGISTICS & SUPPLY CHAIN,Container Rail & Dry Ports,Container Rail & Dry Ports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LANCORHOL,Lancor Holdings Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LANDMARK,Landmark Cars Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LANDSMILL,Landsmill Green Limited,NSE,EQ,NON_SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,Sugar Refining & Bio-Ethanol,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAOPALA,La Opala RG Limited,NSE,EQ,NON_SME,CONSUMER DURABLES,Kitchen Homeware & Cookware,Kitchen Homeware & Cookware,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LASA,Lasa Supergenerics Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,API & Bulk Drugs,API & Bulk Drugs,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LASERPOWER,Laser Power & Infra Limited,NSE,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,Conventional Thermal & Fossil Power,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LATENTVIEW,Latent View Analytics Limited,NSE,EQ,NON_SME,DATA CENTERS & CLOUD,"AI Solutions, Analytics & Cloud Data","AI Solutions, Analytics & Cloud Data",,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LATTEYS,Latteys Industries Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Industrial Compressors & Pumps,Industrial Compressors & Pumps,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAURUSLABS,Laurus Labs Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAXMICOT,Laxmi Cotspin Limited,NSE,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,Cotton Spinning & Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAXMIDENTL,Laxmi Dental Limited,NSE,EQ,NON_SME,HEALTHCARE SERVICES,Medical Clinics & Equipment,Medical Clinics & Equipment,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LAXMIINDIA,Laxmi India Finance Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LCCINFOTEC,LCC Infotech Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LCL,Lohia Corp Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Heavy Process Plant Equipment,Heavy Process Plant Equipment,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LEAPIND,LEAP India Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,API & Bulk Drugs,API & Bulk Drugs,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LEENEE,Lee & Nee Softwares Exports Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LEMERITE,Le Merite Exports Limited,NSE,EQ,NON_SME,SHIPBUILDING & PORTS,Commercial Ports & Terminals,Commercial Ports & Terminals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LEMONTREE,Lemon Tree Hotels Limited,NSE,EQ,NON_SME,HOTELS & HOSPITALITY,Luxury Hotels & Resorts,Luxury Hotels & Resorts,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LENSKART,Lenskart Solutions Limited,NSE,EQ,NON_SME,RETAIL,Eyewear Retail & Optical Products,Eyewear Retail & Optical Products,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LEXUS,Lexus Granito (India) Limited,NSE,EQ,NON_SME,BUILDING MATERIALS,Ceramic Tiles & Sanitaryware,Ceramic Tiles & Sanitaryware,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LFIC,Lakshmi Finance & Industrial Corporation Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LGBBROSLTD,LG Balakrishnan & Bros Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Powertrain Engine Components,Precision Powertrain Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LGEINDIA,LG Electronics India Limited,NSE,EQ,NON_SME,EMS & ELECTRONICS,Commercial & Industrial Electronics EMS,Commercial & Industrial Electronics EMS,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LGHL,Laxmi Goldorna House Limited,NSE,EQ,NON_SME,JEWELLERY,Gold Jewellery & Retail,Gold Jewellery & Retail,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LIBAS,Libas Consumer Products Limited,NSE,EQ,NON_SME,TEXTILES,Garments & Apparel Exports,Garments & Apparel Exports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LIBERTSHOE,Liberty Shoes Limited,NSE,EQ,NON_SME,FOOTWEAR,Footwear Retail Chains,Footwear Retail Chains,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LICHSGFIN,LIC Housing Finance Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Housing Finance (HFC),Housing Finance (HFC),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LICI,Life Insurance Corporation Of India,NSE,EQ,NON_SME,INSURANCE,Life Insurance,Life Insurance,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LICNFNHGP,LICNFNHGP,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LIKHITHA,Likhitha Infrastructure Limited,NSE,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,Civil & Commercial Construction,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LINC,Linc Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,Paperboard & Packaging Cartons,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LINCOLN,Lincoln Pharmaceuticals Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LINDEINDIA,Linde India Limited,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LKPSEC,LKP Securities Limited,NSE,EQ,NON_SME,CAPITAL MARKETS,Stockbroking & Wealth Management,Stockbroking & Wealth Management,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LLOYDS,LLOYDS,NSE,SM,SME,STEEL,Secondary Steel & TMT Rebars,Secondary Steel & TMT Rebars,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LLOYDSENT,Lloyds Enterprises Limited,NSE,EQ,NON_SME,STEEL,Steel Pipes & Tubes,Steel Pipes & Tubes,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LLOYDSME,Lloyds Metals And Energy Limited,NSE,EQ,NON_SME,STEEL,Secondary Steel & TMT Rebars,Secondary Steel & TMT Rebars,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LMW,LMW Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Heavy Process Plant Equipment,Heavy Process Plant Equipment,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LODHA,Lodha Developers Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LOKESHMACH,Lokesh Machines Limited,NSE,BE,NON_SME,CAPITAL GOODS & MACHINERY,Precision Machine Tools & Fasteners,Precision Machine Tools & Fasteners,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LORDSCHLO,Lords Chloro Alkali Limited,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LOTUSCHO,Lotus Chocolate Company Limited,NSE,EQ,NON_SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LOTUSDEV,Sri Lotus Developers and Realty Limited,NSE,BE,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LOTUSEYE,Lotus Eye Hospital and Institute Limited,NSE,EQ,NON_SME,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,Hospitals & Healthcare Chains,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LOVABLE,Lovable Lingerie Limited,NSE,EQ,NON_SME,TEXTILES,Branded Innerwear,Branded Innerwear,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LOYALTEX,Loyal Textile Mills Limited,NSE,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,Cotton Spinning & Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LPDC,Landmark Property Development Company Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LRRPL,LRRPL,NSE,SM,SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,Civil & Commercial Construction,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LT,Larsen & Toubro Limited,NSE,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Heavy Infrastructure EPC,Heavy Infrastructure EPC,Capital Goods; Information Technology; Financial Services; Power,Aerospace & Defence Systems; Software Products & Digital Services; Non Banking Financial Company (NBFC); Power Transmission & Distribution EPC,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LTF,L&T Finance Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LTFOODS,LT Foods Limited,NSE,EQ,NON_SME,RICE,Basmati Rice Milling & Global Exports,Basmati Rice Milling & Global Exports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LTM,LTM Limited,NSE,EQ,NON_SME,IT SERVICES,Tier-1 IT Services,Tier-1 IT Services,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
LTTS,L&T Technology Services Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
