symbol,company_name,isin,series,sme_status,current_sector,current_industry,v3_sector,v3_industry,exposure_v3_sector,exposure_v3_industry,proposed_sector,proposed_industry,additional_industries,classification_confidence,change_required,reason,source_1,source_2,source_3,primary_business,market_cap_cr,index_membership,has_conflict,evidence_date,review_status,risk_score
KKCL,Kewal Kiran Clothing Limited,,EQ,NON_SME,TEXTILES,Garments & Apparel Exports,TEXTILES,Garments & Apparel Exports,TEXTILES,Garments & Apparel Exports,TEXTILES,Garments & Apparel Exports,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'TEXTILES' and Industry 'Garments & Apparel Exports' based on core economic business exposure: Automated garmenting of formal shirts, denim jeans, suits and apparel for global b",,"Automated garmenting of formal shirts, denim jeans, suits and apparel for global brands.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KLBRENG-B,Kilburn Engineering Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",1.9,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KMCSHIL,K M C Speciality Hospitals (India) Limited,,EQ,NON_SME,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'HEALTHCARE SERVICES' and Industry 'Hospitals & Healthcare Chains' based on core economic business exposure: Multi-specialty tertiary care hospital chains providing surgical, on",,"Multi-specialty tertiary care hospital chains providing surgical, oncology and intensive care beds.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KMEW,Knowledge Marine & Engineering Works Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KMSUGAR,K.M.Sugar Mills Limited,,EQ,NON_SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'SUGAR & BIO-ETHANOL' and Industry 'Sugar Refining & Bio-Ethanol' based on core economic business exposure: Sugarcane crushing, white sugar production and fuel ethanol distillat",,"Sugarcane crushing, white sugar production and fuel ethanol distillation.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KNACK,Knack Packaging Limited,,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,PAPER & PACKAGING,Paperboard & Packaging Cartons,PAPER & PACKAGING,Paperboard & Packaging Cartons,PAPER & PACKAGING,Paperboard & Packaging Cartons,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'PAPER & PACKAGING' and Industry 'Paperboard & Packaging Cartons' based on core economic business exposure: Office copier paper, coated duplex folding paperboard and corrugated ",,"Office copier paper, coated duplex folding paperboard and corrugated packaging.",0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KNAGRI,KN Agri Resources Limited,,EQ,NON_SME,FOOD PROCESSING,Edible Oils & Vanaspati,FOOD PROCESSING,Edible Oils & Vanaspati,FOOD PROCESSING,Edible Oils & Vanaspati,FOOD PROCESSING,Edible Oils & Vanaspati,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'FOOD PROCESSING' and Industry 'Edible Oils & Vanaspati' based on core economic business exposure: Soybean seed crushing, solvent extraction, refined edible oils and soy meal ex",,"Soybean seed crushing, solvent extraction, refined edible oils and soy meal exports.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KNRCON,KNR Constructions Limited,,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CONSTRUCTION & INFRASTRUCTURE' and Industry 'Civil & Commercial Construction' based on core economic business exposure: General contracting of institutional campuses, commercia",,"General contracting of institutional campuses, commercial towers, PEB structures and metro stations.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KOHINOOR,Kohinoor Foods Limited,,EQ,NON_SME,RICE,Basmati Rice Milling & Global Exports,RICE,Basmati Rice Milling & Global Exports,RICE,Basmati Rice Milling & Global Exports,RICE,Basmati Rice Milling & Global Exports,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'RICE' and Industry 'Basmati Rice Milling & Global Exports' based on core economic business exposure: Kohinoor branded basmati rice, ready-to-eat curries and packaged pulses.",,"Kohinoor branded basmati rice, ready-to-eat curries and packaged pulses.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KOKUYOCMLN,Kokuyo Camlin Limited,,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,PAPER & PACKAGING,Paperboard & Packaging Cartons,PAPER & PACKAGING,Paperboard & Packaging Cartons,PAPER & PACKAGING,Paperboard & Packaging Cartons,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'PAPER & PACKAGING' and Industry 'Paperboard & Packaging Cartons' based on core economic business exposure: Camel artist colors, Camlin stationery pencils, pens, markers and mat",,"Camel artist colors, Camlin stationery pencils, pens, markers and mathematical geometry boxes.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KOLTEPATIL,Kolte - Patil Developers Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,REVIEW_REQUIRED,Conflict flagged but exposure_v3 partially agrees — manual review needed,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",0.1,NSE BROAD MARKET (EQ),True,2026-08-27,REVIEW_REQUIRED,65
KOPRAN,Kopran Limited,,BE,NON_SME,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Semi-synthetic penicillin active pharma ingredients (Amoxicillin, Ampicillin) an",,"Semi-synthetic penicillin active pharma ingredients (Amoxicillin, Ampicillin) and dosage formulations.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
KOTAKBANK,Kotak Mahindra Bank Limited,,EQ,NON_SME,BANKING,Private Sector Banks,BANKING,Private Sector Banks,BANKING,Private Sector Banks,BANKING,Private Sector Banks,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,HARDCODED_VERIFIED_FUNDAMENTAL,"Classified into Sector 'CAPITAL MARKETS' and Industry 'Exchange Traded Funds (ETF)' based on core economic business exposure: Passive exchange traded fund tracking equities, debt or precious metals in",,"Kotak Mahindra Bank — fourth-largest private sector bank; retail, corporate banking, credit cards, wealth management, insurance",12.6,NIFTY 50,False,2026-08-27,NO_CHANGE,0
KOTARISUG,Kothari Sugars And Chemicals Limited,,EQ,NON_SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'SUGAR & BIO-ETHANOL' and Industry 'Sugar Refining & Bio-Ethanol' based on core economic business exposure: Sugarcane crushing, white sugar production and fuel ethanol distillat",,"Sugarcane crushing, white sugar production and fuel ethanol distillation.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KOTHARIPET,Kothari Petrochemicals Limited,,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",,"Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KOTHARIPRO,Kothari Products Limited,,EQ,NON_SME,FMCG & PERSONAL CARE,Tobacco Products,FMCG & PERSONAL CARE,Tobacco Products,FMCG & PERSONAL CARE,Tobacco Products,FMCG & PERSONAL CARE,Tobacco Products,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'FMCG & PERSONAL CARE' and Industry 'Tobacco Products' based on core economic business exposure: Pan masala, mouth fresheners and real estate infrastructure.",,"Pan masala, mouth fresheners and real estate infrastructure.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KOTIC,Kothari Industrial Corporation Limited,,EQ,NON_SME,CHEMICALS,Specialty Chemicals,CHEMICALS,Specialty Chemicals,CHEMICALS,Specialty Chemicals,CHEMICALS,Specialty Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'CHEMICALS' and Industry 'Specialty Chemicals' based on core economic business exposure: Plantation management, chemical trading and financial services.",,"Plantation management, chemical trading and financial services.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KOTYARK,Kotyark Industries Limited,,BE,NON_SME,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,SUGAR & BIO-ETHANOL,Sugar Refining & Bio-Ethanol,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'SUGAR & BIO-ETHANOL' and Industry 'Sugar Refining & Bio-Ethanol' based on core economic business exposure: Bio-diesel distillation, crude glycerin and renewable bio-fuels.",,"Bio-diesel distillation, crude glycerin and renewable bio-fuels.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
KOVAI,Kovai Medical Center & Hospital Limited,,EQ,NON_SME,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,HEALTHCARE SERVICES,Hospitals & Healthcare Chains,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'HEALTHCARE SERVICES' and Industry 'Hospitals & Healthcare Chains' based on core economic business exposure: Multi-specialty tertiary care hospital chains providing surgical, on",,"Multi-specialty tertiary care hospital chains providing surgical, oncology and intensive care beds.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KPEL,K.P. Energy Limited,,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'POWER' and Industry 'Conventional Thermal & Fossil Power' based on core economic business exposure: Large-scale thermal power generation, pit-head coal plants and baseload elec",,"Large-scale thermal power generation, pit-head coal plants and baseload electricity generation.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KPIGREEN,KPI Green Energy Limited,,EQ,NON_SME,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'RENEWABLE ENERGY' and Industry 'Solar PV & Green Hydrogen' based on core economic business exposure: KPI Green Energy - Solar and hybrid green power project development as IPP ,,KPI Green Energy - Solar and hybrid green power project development as IPP and CPP,0.9,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KPIL,Kalpataru Projects International Limited,,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CONSTRUCTION & INFRASTRUCTURE' and Industry 'Civil & Commercial Construction' based on core economic business exposure: General contracting of institutional campuses, commercia",,"General contracting of institutional campuses, commercial towers, PEB structures and metro stations.",0.3,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KPITTECH,KPIT Technologies Limited,,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,IT SERVICES,Mid-Tier IT & Digital Solutions,IT SERVICES,Mid-Tier IT & Digital Solutions,IT SERVICES,Mid-Tier IT & Digital Solutions,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application dev",,"Mid-sized IT software consulting, cloud integration, agile application development and cybersecurity.",0.7,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KPL,Kwality Pharmaceuticals Limited,,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,,HIGH,REVIEW_REQUIRED,Conflict flagged but exposure_v3 partially agrees — manual review needed,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC or,,Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,0.5,NSE BROAD MARKET (EQ),True,2026-08-27,REVIEW_REQUIRED,65
KPRMILL,K.P.R. Mill Limited,,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'TEXTILES' and Industry 'Cotton Spinning & Yarns' based on core economic business exposure: 100% cotton compact yarn spinning, knitted apparel garments (FASO innerwear) and refi",,"100% cotton compact yarn spinning, knitted apparel garments (FASO innerwear) and refined sugar/ethanol.",0.3,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KRBL,KRBL Limited,,EQ,NON_SME,RICE,Basmati Rice Milling & Global Exports,RICE,Basmati Rice Milling & Global Exports,RICE,Basmati Rice Milling & Global Exports,RICE,Basmati Rice Milling & Global Exports,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'RICE' and Industry 'Basmati Rice Milling & Global Exports' based on core economic business exposure: India Gate basmati rice milling, processing, packaging and worldwide export",,"India Gate basmati rice milling, processing, packaging and worldwide exports.",0.5,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
KREBSBIO,Krebs Biochemicals and Industries Limited,,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",,"Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
